level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	69	1	0	0	3110	361	43	39	-1	
4	1	69	1	1	0	3110	361	43	39	-1	
5	1	69	1	1	1	3110	361	23	39	0.000000	ww
5	1	69	1	1	2	3140	365	13	19	0.000000	即
2	1	70	0	0	0	50	387	57	41	-1	
3	1	70	1	0	0	50	387	57	41	-1	
4	1	70	1	1	0	50	387	57	41	-1	
5	1	70	1	1	1	50	387	57	41	57.076801	多
2	1	71	0	0	0	252	374	65	44	-1	
3	1	71	1	0	0	252	374	65	44	-1	
4	1	71	1	1	0	252	374	65	44	-1	
5	1	71	1	1	1	252	374	65	44	23.049507	2
2	1	72	0	0	0	372	384	23	22	-1	
3	1	72	1	0	0	372	384	23	22	-1	
4	1	72	1	1	0	372	384	23	22	-1	
5	1	72	1	1	1	372	384	23	22	76.598755	H
2	1	73	0	0	0	1398	367	176	49	-1	
3	1	73	1	0	0	1398	367	176	49	-1	
4	1	73	1	1	0	1398	367	176	49	-1	
5	1	73	1	1	1	1398	367	31	33	7.994492	了
5	1	73	1	1	2	1432	375	42	29	33.099525	了
5	1	73	1	1	3	1478	381	30	22	6.862373	由
5	1	73	1	1	4	1515	381	20	35	44.705090	和
5	1	73	1	1	5	1541	378	33	38	0.000000	則
2	1	74	0	0	0	1467	420	97	3	-1	
3	1	74	1	0	0	1467	420	97	3	-1	
4	1	74	1	1	0	1467	420	97	3	-1	
5	1	74	1	1	1	1467	420	97	3	0.162064	|
2	1	75	0	0	0	1588	416	40	10	-1	
3	1	75	1	0	0	1588	416	40	10	-1	
4	1	75	1	1	0	1588	416	40	10	-1	
5	1	75	1	1	1	1588	416	40	10	39.648598	Ni
2	1	76	0	0	0	1607	409	47	8	-1	
3	1	76	1	0	0	1607	409	47	8	-1	
4	1	76	1	1	0	1607	409	47	8	-1	
5	1	76	1	1	1	1607	409	47	8	37.410393	N
2	1	77	0	0	0	1662	396	42	13	-1	
3	1	77	1	0	0	1662	396	42	13	-1	
4	1	77	1	1	0	1662	396	42	13	-1	
5	1	77	1	1	1	1662	396	42	13	12.800133	NN
2	1	78	0	0	0	2574	389	78	44	-1	
3	1	78	1	0	0	2574	389	78	44	-1	
4	1	78	1	1	0	2574	389	78	44	-1	
5	1	78	1	1	1	2574	389	78	44	0.000000	※
2	1	79	0	0	0	3161	405	40	21	-1	
3	1	79	1	0	0	3161	405	40	21	-1	
4	1	79	1	1	0	3161	405	40	21	-1	
5	1	79	1	1	1	3161	405	40	21	49.393333	mo
5	1	79	1	1	2	3181	401	25	29	0.000000	旨
2	1	80	0	0	0	635	378	737	66	-1	
3	1	80	1	0	0	635	378	737	66	-1	
4	1	80	1	1	0	635	378	737	66	-1	
5	1	80	1	1	1	635	378	293	66	11.636368	4HH0
5	1	80	1	1	2	954	420	78	9	0.000000	且
5	1	80	1	1	3	1051	423	118	12	6.464218	信條
5	1	80	1	1	4	1182	422	12	9	0.000000	二
5	1	80	1	1	5	1193	381	32	61	31.317528	和
5	1	80	1	1	6	1224	423	37	12	0.000000	必
5	1	80	1	1	7	1260	381	26	61	25.114357	生
5	1	80	1	1	8	1285	425	12	12	29.028862	和
5	1	80	1	1	9	1310	424	62	14	22.981094	人
2	1	81	0	0	0	1435	424	145	14	-1	
3	1	81	1	0	0	1435	424	145	14	-1	
4	1	81	1	1	0	1435	424	145	14	-1	
5	1	81	1	1	1	1435	424	145	14	0.000000	Alltl
2	1	82	0	0	0	1955	426	49	36	-1	
3	1	82	1	0	0	1955	426	49	36	-1	
4	1	82	1	1	0	1955	426	49	36	-1	
5	1	82	1	1	1	1955	426	49	36	43.836472	人
2	1	83	0	0	0	67	468	24	22	-1	
3	1	83	1	0	0	67	468	24	22	-1	
4	1	83	1	1	0	67	468	24	22	-1	
5	1	83	1	1	1	67	468	24	22	7.395416	上
2	1	84	0	0	0	153	417	252	56	-1	
3	1	84	1	0	0	153	417	252	56	-1	
4	1	84	1	1	0	153	417	252	56	-1	
5	1	84	1	1	1	153	417	252	56	0.000000	/tN~
5	1	84	1	1	2	311	413	59	78	0.000000	戰
5	1	84	1	1	3	370	413	39	78	0.000000	2
2	1	85	0	0	0	2218	397	87	94	-1	
3	1	85	1	0	0	2218	397	87	94	-1	
4	1	85	1	1	0	2218	397	87	94	-1	
5	1	85	1	1	1	2218	397	87	94	0.000000	生
2	1	86	0	0	0	3038	456	40	24	-1	
3	1	86	1	0	0	3038	456	40	24	-1	
4	1	86	1	1	0	3038	456	40	24	-1	
5	1	86	1	1	1	3038	456	40	24	5.208206	中
5	1	86	1	1	2	3058	451	23	33	44.399216	,
2	1	87	0	0	0	3138	452	38	28	-1	
3	1	87	1	0	0	3138	452	38	28	-1	
4	1	87	1	1	0	3138	452	38	28	-1	
5	1	87	1	1	1	3138	452	38	28	31.030777	4
2	1	88	0	0	0	460	488	56	19	-1	
3	1	88	1	0	0	460	488	56	19	-1	
4	1	88	1	1	0	460	488	56	19	-1	
5	1	88	1	1	1	460	488	56	19	42.943626	4
2	1	89	0	0	0	861	468	51	37	-1	
3	1	89	1	0	0	861	468	51	37	-1	
4	1	89	1	1	0	861	468	51	37	-1	
5	1	89	1	1	1	861	468	51	37	28.215134	品
2	1	90	0	0	0	1873	464	60	37	-1	
3	1	90	1	0	0	1873	464	60	37	-1	
4	1	90	1	1	0	1873	464	60	37	-1	
5	1	90	1	1	1	1873	476	21	25	42.673496	和
5	1	90	1	1	2	1895	464	38	30	10.066139	二
2	1	91	0	0	0	1977	481	26	40	-1	
3	1	91	1	0	0	1977	481	26	40	-1	
4	1	91	1	1	0	1977	481	26	40	-1	
5	1	91	1	1	1	1977	481	26	40	16.347389	人
2	1	92	0	0	0	2447	462	57	63	-1	
3	1	92	1	0	0	2447	462	57	63	-1	
4	1	92	1	1	0	2447	462	57	63	-1	
5	1	92	1	1	1	2447	462	57	63	30.912636	也
2	1	93	0	0	0	560	447	138	90	-1	
3	1	93	1	0	0	560	447	138	90	-1	
4	1	93	1	1	0	560	447	138	90	-1	
5	1	93	1	1	1	560	492	13	31	48.583717	多
5	1	93	1	1	2	615	447	83	90	0.000000	和
2	1	94	0	0	0	699	485	172	54	-1	
3	1	94	1	0	0	699	485	172	54	-1	
4	1	94	1	1	0	699	485	172	54	-1	
5	1	94	1	1	1	699	496	88	32	0.000000	轎
5	1	94	1	1	2	803	485	68	54	0.000000	U
2	1	95	0	0	0	2415	520	214	23	-1	
3	1	95	1	0	0	2415	520	214	23	-1	
4	1	95	1	1	0	2415	520	214	23	-1	
5	1	95	1	1	1	2415	523	122	20	0.000000	0
5	1	95	1	1	2	2574	520	55	17	28.889351	4
2	1	96	0	0	0	2963	494	277	41	-1	
3	1	96	1	0	0	2963	494	277	41	-1	
4	1	96	1	1	0	2963	494	277	41	-1	
5	1	96	1	1	1	2963	502	216	21	0.000000	161111L
